# inner_mean	 background_mean	 backgroudn_std	 inner_no_poitns	 outer_no_points
3.445289340101523067e+03 3.431701030927834836e+03 9.395288299789255504e+00 1.970000000000000000e+02 9.700000000000000000e+01
3.434233201581027515e+03 3.428712765957446663e+03 7.721374506159703444e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.437075614366729496e+03 3.420703081232492877e+03 7.655489345342371799e+00 5.290000000000000000e+02 3.570000000000000000e+02
3.434636604774535954e+03 3.422303167420814589e+03 8.484931488564621205e+00 3.770000000000000000e+02 2.210000000000000000e+02
3.429422818791946156e+03 3.415846153846153811e+03 8.039289615058839544e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.424017699115044252e+03 3.416976190476190368e+03 9.820988446126840188e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.430989847715736232e+03 3.426466666666666697e+03 9.513090396337506860e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.428599243856332578e+03 3.416725806451612698e+03 8.759024878532660097e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.429655172413793025e+03 3.421872881355932350e+03 8.081205030726263061e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.434280632411067018e+03 3.427659574468084884e+03 7.911146447689799466e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.437557522123893705e+03 3.427716417910447944e+03 8.213214634436445394e+00 1.130000000000000000e+02 6.700000000000000000e+01
3.437172413793103260e+03 3.421788135593220431e+03 9.799992818153070218e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.561512234910277130e+03 3.431396464646464665e+03 7.944370195572816762e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.442097345132743158e+03 3.424125000000000000e+03 1.715933298043176691e+01 1.130000000000000000e+02 4.800000000000000000e+01
3.788924959216965817e+03 3.469119658119658197e+03 4.259786701851388102e+01 6.130000000000000000e+02 3.510000000000000000e+02
3.484060358890701536e+03 3.423405405405405418e+03 7.773882173976248922e+00 6.130000000000000000e+02 3.330000000000000000e+02
3.442453580901856640e+03 3.427124401913875772e+03 7.695386535099431491e+00 3.770000000000000000e+02 2.090000000000000000e+02
3.437391304347826008e+03 3.415161764705882433e+03 1.107409575928496004e+01 2.530000000000000000e+02 1.360000000000000000e+02
3.441489795918367236e+03 3.437039999999999964e+03 9.301526756398651230e+00 4.900000000000000000e+01 2.500000000000000000e+01
3.476970636215334252e+03 3.433792929292929330e+03 1.011162699619364069e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.457923327895595321e+03 3.421564304461942356e+03 8.017643690199662387e+00 6.130000000000000000e+02 3.810000000000000000e+02
3.432288590604026922e+03 3.420990384615384755e+03 7.508322551967163250e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.433147448015122791e+03 3.424118279569892366e+03 7.603549627153975976e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.432958412098298595e+03 3.425732732732732529e+03 8.788337414673710768e+00 5.290000000000000000e+02 3.330000000000000000e+02
3.527660685154975454e+03 3.419494285714285525e+03 1.482965066262554288e+01 6.130000000000000000e+02 3.500000000000000000e+02
3.433671936758893480e+03 3.429437869822485027e+03 7.868594467520639846e+00 2.530000000000000000e+02 1.690000000000000000e+02
3.444198938992042258e+03 3.429542372881355732e+03 7.306421679540853198e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.435854889589905270e+03 3.427988165680473230e+03 8.504776357766671069e+00 3.170000000000000000e+02 1.690000000000000000e+02
3.422215419501133965e+03 3.413988805970149315e+03 1.116848017057653841e+01 4.410000000000000000e+02 2.680000000000000000e+02
3.424451247165533005e+03 3.415212686567164383e+03 8.839969622776461478e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.486281663516067965e+03 3.418619230769230853e+03 1.297413163629752653e+01 5.290000000000000000e+02 2.600000000000000000e+02
3.430980237154150018e+03 3.421792553191489333e+03 9.417307960659142552e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.425632411067193516e+03 3.417223404255319110e+03 1.001610857390419973e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.429201591511936385e+03 3.421716738197425002e+03 9.006746332022419921e+00 3.770000000000000000e+02 2.330000000000000000e+02
3.440120181405895892e+03 3.427609375000000000e+03 8.135475018463376173e+00 4.410000000000000000e+02 1.920000000000000000e+02
3.430242902208201940e+03 3.423132075471698045e+03 8.071701641570410146e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.430875236294896240e+03 3.414274336283185676e+03 8.614230992487279082e+00 5.290000000000000000e+02 3.390000000000000000e+02
3.435370558375634573e+03 3.428108333333333121e+03 7.937039575447650819e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.429270557029177780e+03 3.415360169491525539e+03 1.588603287952151533e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.440023872679044871e+03 3.430523316062176036e+03 8.036234353157029275e+00 3.770000000000000000e+02 1.930000000000000000e+02
3.436234899328859228e+03 3.430673076923077133e+03 8.023334128187880054e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.428090909090909008e+03 3.415887218045112604e+03 9.733018089621916502e+00 2.530000000000000000e+02 1.330000000000000000e+02
3.443497461928934172e+03 3.426066666666666606e+03 6.521417705444798152e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.436446640316205503e+03 3.427494680851064004e+03 7.129126159057712186e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.434467005076141959e+03 3.428194915254237458e+03 7.570301557453592345e+00 1.970000000000000000e+02 1.180000000000000000e+02
3.432406091370558443e+03 3.424841666666666697e+03 8.627471465550545560e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.446727891156462647e+03 3.422163934426229389e+03 7.323173028736575496e+00 4.410000000000000000e+02 2.440000000000000000e+02
3.436543230016313373e+03 3.416391891891892101e+03 9.383089400139771996e+00 6.130000000000000000e+02 2.960000000000000000e+02
3.432768707482993250e+03 3.428044776119403195e+03 7.718330257562372232e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.455474480151228818e+03 3.424849056603773533e+03 9.064540547452951458e+00 5.290000000000000000e+02 2.650000000000000000e+02
3.440849918433931634e+03 3.432164141414141341e+03 8.435484635188844393e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.440892744479495377e+03 3.430054421768707471e+03 8.905996079173132074e+00 3.170000000000000000e+02 1.470000000000000000e+02
3.479541501976284508e+03 3.430813953488372135e+03 9.939949496744771906e+00 2.530000000000000000e+02 8.600000000000000000e+01
3.453765432098765359e+03 3.432371428571428623e+03 7.892440195839177441e+00 8.100000000000000000e+01 3.500000000000000000e+01
3.667750788643533269e+03 3.532500000000000000e+03 8.490546907735263460e+01 3.170000000000000000e+02 2.120000000000000000e+02
3.435548223350253920e+03 3.427291666666666515e+03 1.052488783260367455e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.440192743764172519e+03 3.426852216748768569e+03 7.959121700208776851e+00 4.410000000000000000e+02 2.030000000000000000e+02
3.441624505928853978e+03 3.428192052980132303e+03 9.383453967918956806e+00 2.530000000000000000e+02 1.510000000000000000e+02
3.422516778523489847e+03 3.417471153846153811e+03 8.262469283975526935e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.432039151712887360e+03 3.424809701492537442e+03 7.935207484454394944e+00 6.130000000000000000e+02 2.680000000000000000e+02
3.439460176991150547e+03 3.420512820512820326e+03 1.026038384565080896e+01 1.130000000000000000e+02 3.900000000000000000e+01
3.432880126182965341e+03 3.422330188679245111e+03 8.186184516948797452e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.435066246056782347e+03 3.430099056603773533e+03 7.929203192058263738e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.452067193675889484e+03 3.428255434782608518e+03 1.158967741729902734e+01 2.530000000000000000e+02 1.840000000000000000e+02
3.444526813880126156e+03 3.422146226415094134e+03 8.659836533037150730e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.446197389885807297e+03 3.430115789473684345e+03 8.207330687154639648e+00 6.130000000000000000e+02 3.800000000000000000e+02
3.427456375838926306e+03 3.417298076923077133e+03 9.070111321185548192e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.424102040816326735e+03 3.418625000000000000e+03 1.708937901153813144e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.446568527918781911e+03 3.436824999999999818e+03 9.454859861468069226e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.432709624796084881e+03 3.424567164179104566e+03 7.679637508152798553e+00 6.130000000000000000e+02 2.680000000000000000e+02
3.560142857142857338e+03 3.560406250000000000e+03 5.876322158406140517e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.532656151419558228e+03 3.445569767441860677e+03 1.338737751354247685e+01 3.170000000000000000e+02 8.600000000000000000e+01
3.481872756933115852e+03 3.419830808080807856e+03 1.251924419062832960e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.437043478260869506e+03 3.425232394366197241e+03 1.094973502345659000e+01 2.530000000000000000e+02 1.420000000000000000e+02
3.439346938775510353e+03 3.431425373134328311e+03 9.986466114586566079e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.434065989847715628e+03 3.426762711864406810e+03 8.105948815845897215e+00 1.970000000000000000e+02 1.180000000000000000e+02
3.441707964601770072e+03 3.435559523809523853e+03 8.551456559969894400e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.442102040816326735e+03 3.433333333333333485e+03 6.331578704311341177e+00 4.900000000000000000e+01 1.500000000000000000e+01
3.425500945179584050e+03 3.419437689969604889e+03 8.530826035036195520e+00 5.290000000000000000e+02 3.290000000000000000e+02
3.433681415929203467e+03 3.426285714285714221e+03 9.274352022765627979e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.431522123893805201e+03 3.420333333333333485e+03 7.960218550082615252e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.429375394321766635e+03 3.420984536082474278e+03 1.204650644661288084e+01 3.170000000000000000e+02 1.940000000000000000e+02
3.435233201581027515e+03 3.424039215686274474e+03 8.826491877409516462e+00 2.530000000000000000e+02 1.530000000000000000e+02
3.505880913539967423e+03 3.434119741100323608e+03 8.661668258502492890e+00 6.130000000000000000e+02 3.090000000000000000e+02
3.465115044247787409e+03 3.434487804878048792e+03 7.577637031840311899e+00 1.130000000000000000e+02 4.100000000000000000e+01
3.645381729200652444e+03 3.441849858356940331e+03 1.360272453263740111e+01 6.130000000000000000e+02 3.530000000000000000e+02
3.436801512287334390e+03 3.431720430107526681e+03 7.829315727523323609e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.448220228384991970e+03 3.434482456140350678e+03 9.376372373133186500e+00 6.130000000000000000e+02 3.420000000000000000e+02
3.422527851458885834e+03 3.415779661016949376e+03 1.326403036712468086e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.435901701323251473e+03 3.429780864197530718e+03 7.844444711603845377e+00 5.290000000000000000e+02 3.240000000000000000e+02
3.441601769911504562e+03 3.437915662650602371e+03 7.907910968529892060e+00 1.130000000000000000e+02 8.300000000000000000e+01
3.422127243066884148e+03 3.415763754045307451e+03 8.422453048665929032e+00 6.130000000000000000e+02 3.090000000000000000e+02
3.431023715415019979e+03 3.424574468085106218e+03 7.819764051648203207e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.437659305993690850e+03 3.425748792270531339e+03 8.223607233610678691e+00 3.170000000000000000e+02 2.070000000000000000e+02
3.428959390862944019e+03 3.419000000000000000e+03 7.497125886079554213e+00 1.970000000000000000e+02 5.800000000000000000e+01
3.447022684310019031e+03 3.418000000000000000e+03 8.052155568686286458e+00 5.290000000000000000e+02 3.010000000000000000e+02
3.461389261744966461e+03 3.439037974683544235e+03 1.009379184810033614e+01 1.490000000000000000e+02 7.900000000000000000e+01
3.435497461928934172e+03 3.425262711864406810e+03 7.903472703905839225e+00 1.970000000000000000e+02 1.180000000000000000e+02
3.428892617449664613e+03 3.420365853658536707e+03 8.806195428776474543e+00 1.490000000000000000e+02 8.200000000000000000e+01
3.438263959390862965e+03 3.426344086021505518e+03 8.667693847717604427e+00 1.970000000000000000e+02 9.300000000000000000e+01
3.452448979591836633e+03 3.447375000000000000e+03 9.016477970915250495e+00 4.900000000000000000e+01 3.200000000000000000e+01
3.425251700680272279e+03 3.419347014925373060e+03 8.747436215432545126e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.457873096446700401e+03 3.453683333333333394e+03 1.066222563799676770e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.419787610619468978e+03 3.411682539682539755e+03 1.046206358718936258e+01 1.130000000000000000e+02 6.300000000000000000e+01
3.438309148264984287e+03 3.428814814814814781e+03 7.776366715034347621e+00 3.170000000000000000e+02 1.620000000000000000e+02
3.424197628458498002e+03 3.416876470588235406e+03 1.108480833296393619e+01 2.530000000000000000e+02 1.700000000000000000e+02
3.434711462450592990e+03 3.428132978723404449e+03 8.235133456241040761e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.447530973451327554e+03 3.438023809523809632e+03 7.781198632228520928e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.426835962145110443e+03 3.421834905660377444e+03 8.165511254520675166e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.438283911671924216e+03 3.430833333333333485e+03 7.777976187945480291e+00 3.170000000000000000e+02 1.620000000000000000e+02
3.444335570469798768e+03 3.437268292682927040e+03 9.340508134305094856e+00 1.490000000000000000e+02 8.200000000000000000e+01
3.428317460317460245e+03 3.419940298507462558e+03 7.774586608033811075e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.448185840707964417e+03 3.433086206896551630e+03 1.001082945125035017e+01 1.130000000000000000e+02 5.800000000000000000e+01
3.507866231647634777e+03 3.420467171717171823e+03 1.021345087957557674e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.429053691275167694e+03 3.416617283950617093e+03 1.017570078423281110e+01 1.490000000000000000e+02 8.100000000000000000e+01
3.424573122529644479e+03 3.417898936170212892e+03 1.132148207237350590e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.424616600790513985e+03 3.416584337349397629e+03 8.391159747632729093e+00 2.530000000000000000e+02 1.660000000000000000e+02
3.583081632653061206e+03 3.602818181818181984e+03 7.231411050764847914e+01 4.900000000000000000e+01 2.200000000000000000e+01
3.650959183673469397e+03 3.650468750000000000e+03 1.079531102999700494e+02 4.900000000000000000e+01 3.200000000000000000e+01
3.505026101141924755e+03 3.433681547619047706e+03 8.284187029982629014e+00 6.130000000000000000e+02 3.360000000000000000e+02
3.439217687074829882e+03 3.435035555555555675e+03 8.346314038226177345e+00 4.410000000000000000e+02 2.250000000000000000e+02
3.430858044164037892e+03 3.419588607594936548e+03 7.995354463556759050e+00 3.170000000000000000e+02 1.580000000000000000e+02
3.434751677852349076e+03 3.422795454545454504e+03 9.889341244387004792e+00 1.490000000000000000e+02 8.800000000000000000e+01
3.451020408163265529e+03 3.436944444444444343e+03 8.676098855938922938e+00 4.900000000000000000e+01 1.800000000000000000e+01
3.429949526813880311e+03 3.421905000000000200e+03 7.839386136681875783e+00 3.170000000000000000e+02 2.000000000000000000e+02
3.524489795918367236e+03 3.500181818181818016e+03 1.464313790153277672e+01 4.900000000000000000e+01 2.200000000000000000e+01
3.447820554649265887e+03 3.416191919191919169e+03 9.699449914295897202e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.427069400630914970e+03 3.418921212121212193e+03 8.263822491264306791e+00 3.170000000000000000e+02 1.650000000000000000e+02
